match_id,stadium,attendance,is_home_team,team,possessions,total_shots,on_target,off_target,blocked,passing,clear_cut_chance,corners,offsides,tackles,aerial_duels,saves,fouls_committed,fouls_won,yellow_cards,red_cards
261828,Select Car Leasing Stadium,22321,True,Reading,29.9,6,0,6,0,64.4,0,2,1,0,0,0,9,11,1,1
261828,Select Car Leasing Stadium,22321,False,Wigan Athletic,70.1,13,7,6,0,86.8,0,9,1,0,0,0,11,9,1,0
261829,The Hawthorns,25924,True,West Bromwich Albion,58.9,15,6,9,0,83.4,0,5,0,0,0,0,14,9,2,0
261829,The Hawthorns,25924,False,Sunderland,41.1,10,5,5,0,77.6,0,5,3,0,0,0,10,14,1,0
282452,Anfield,44832,True,Liverpool,54.3,26,10,16,0,86.5,0,10,1,0,0,0,7,8,0,0
282452,Anfield,44832,False,Swansea City,45.7,2,2,0,0,83,0,1,3,0,0,0,9,7,1,0
280459,Anfield,44752,True,Liverpool,58.5,16,7,9,0,81.7,0,13,4,0,0,0,10,9,1,0
280459,Anfield,44752,False,West Bromwich Albion,41.5,4,3,1,0,75.3,0,5,1,0,0,0,11,9,4,0
280457,Villa Park,30503,True,Aston Villa,48.2,8,3,5,0,74.2,0,4,5,0,0,0,18,12,3,0
280457,Villa Park,30503,False,West Ham United,51.8,10,4,6,0,71.9,0,10,3,0,0,0,13,16,2,0
280458,Old Trafford,75525,True,Manchester United,47,10,6,4,0,82.9,0,7,4,0,0,0,13,9,0,0
280458,Old Trafford,75525,False,Everton,53,5,2,3,0,81.6,0,6,1,0,0,0,11,12,2,0
261820,White Hart Lane,36244,True,Tottenham Hotspur,54.3,14,5,9,0,79.3,0,11,4,0,0,0,6,11,0,0
261820,White Hart Lane,36244,False,Newcastle United,45.7,6,3,3,0,74.9,0,5,2,0,0,0,11,5,2,0
261812,Stamford Bridge,41562,True,Chelsea,53,20,12,8,0,79.7,0,10,2,0,0,0,9,13,1,0
261812,Stamford Bridge,41562,False,Wigan Athletic,47,9,6,3,0,80.2,0,6,3,0,0,0,13,8,2,0
261815,Carrow Road,26816,True,Norwich City,43.1,11,4,7,0,73.5,0,3,2,0,0,0,10,16,2,0
261815,Carrow Road,26816,False,Fulham,56.9,3,1,2,0,81.7,0,4,0,0,0,0,16,10,2,0
261817,Bet365 Stadium,26737,True,Stoke City,58.1,9,6,3,0,67.9,0,11,0,0,0,0,10,4,2,0
261817,Bet365 Stadium,26737,False,Reading,41.9,4,2,2,0,66.2,0,3,2,0,0,0,5,9,0,0
261818,Stadium of Light,46402,True,Sunderland,38.7,13,6,7,0,76.8,0,11,5,0,0,0,6,13,3,0
261818,Stadium of Light,46402,False,Arsenal,61.3,17,8,9,0,85.3,0,2,1,0,0,0,13,6,1,1
261819,Swansea Stadium,20529,True,Swansea City,62.5,11,9,2,0,85.8,0,5,3,0,0,0,9,11,1,0
261819,Swansea Stadium,20529,False,Queens Park Rangers,37.5,10,4,6,0,76.8,0,2,0,0,0,0,11,9,3,0
261816,St. Mary's Stadium,31738,True,Southampton,44.3,11,4,7,0,72,0,6,6,0,0,0,12,12,1,0
261816,St. Mary's Stadium,31738,False,Manchester City,55.7,5,4,1,0,76.1,0,6,3,0,0,0,14,11,2,0
280455,The Hawthorns,24978,True,West Bromwich Albion,30.3,5,3,2,0,71.5,0,2,6,0,0,0,10,8,1,1
280455,The Hawthorns,24978,False,Tottenham Hotspur,69.7,14,7,7,0,91.1,0,17,2,0,0,0,8,9,0,0
280456,Etihad Stadium,47301,True,Manchester City,45.7,9,3,6,0,77.8,0,9,0,0,0,0,16,7,2,0
280456,Etihad Stadium,47301,False,Liverpool,54.3,14,5,9,0,82.6,0,10,2,0,0,0,9,14,4,0
261806,Loftus Road Stadium,17543,True,Queens Park Rangers,49.7,13,5,8,0,76.5,0,10,2,0,0,0,6,21,2,0
261806,Loftus Road Stadium,17543,False,Norwich City,50.3,9,6,3,0,70.2,0,8,1,0,0,0,22,6,5,0
261801,Emirates Stadium,59872,True,Arsenal,65.4,13,5,8,0,87.9,0,11,2,0,0,0,3,13,0,0
261801,Emirates Stadium,59872,False,Stoke City,34.6,5,1,4,0,72.6,0,1,2,0,0,0,13,3,3,0
261802,Goodison Park,38121,True,Everton,68.3,17,8,9,0,75.8,0,15,5,0,0,0,7,23,1,0
261802,Goodison Park,38121,False,Aston Villa,31.7,6,3,3,0,65.2,0,2,5,0,0,0,23,6,4,0
261805,St. James' Park,52314,True,Newcastle United,45.8,17,11,6,0,82.7,0,5,3,0,0,0,11,5,2,0
261805,St. James' Park,52314,False,Chelsea,54.2,12,5,7,0,79.2,0,4,0,0,0,0,5,10,3,0
261807,Select Car Leasing Stadium,23829,True,Reading,48.6,10,3,7,0,69.3,0,6,0,0,0,0,13,15,1,0
261807,Select Car Leasing Stadium,23829,False,Sunderland,51.4,10,6,4,0,65.1,0,8,0,0,0,0,15,12,3,0
261809,Upton Park,34962,True,West Ham United,35.9,14,7,7,0,68.2,0,5,2,0,0,0,7,10,1,0
261809,Upton Park,34962,False,Swansea City,64.1,7,3,4,0,78.8,0,3,4,0,0,0,10,7,1,0
261810,DW Stadium,18598,True,Wigan Athletic,45.4,5,3,2,0,72.8,0,8,3,0,0,0,7,16,0,0
261810,DW Stadium,18598,False,Southampton,54.6,11,2,9,0,79.6,0,5,2,0,0,0,17,7,2,0
261803,Craven Cottage,25670,True,Fulham,44.8,12,6,6,0,74.7,0,5,2,0,0,0,10,15,1,0
261803,Craven Cottage,25670,False,Manchester United,55.2,12,7,5,0,84.2,0,8,7,0,0,0,15,8,1,0
267550,Emirates Stadium,60089,True,Arsenal,61.8,14,6,8,0,87.5,0,8,1,0,0,0,9,11,3,0
267550,Emirates Stadium,60089,False,Liverpool,38.2,10,5,5,0,80.4,0,6,3,0,0,0,11,8,1,0
261799,Goodison Park,31376,True,Everton,55.9,13,6,7,0,82.7,0,5,2,0,0,0,10,15,0,0
261799,Goodison Park,31376,False,West Bromwich Albion,44.1,5,2,3,0,75.3,0,2,6,0,0,0,15,10,2,0
281544,Carrow Road,26818,True,Norwich City,41.6,8,1,7,0,64.8,0,3,3,0,0,0,15,15,4,0
281544,Carrow Road,26818,False,Tottenham Hotspur,58.4,7,4,3,0,81.1,0,6,0,0,0,0,15,15,1,0
261800,Craven Cottage,24791,True,Fulham,44,13,5,8,0,72.5,0,2,2,0,0,0,8,10,2,0
261800,Craven Cottage,24791,False,West Ham United,56,11,4,7,0,76.4,0,8,2,0,0,0,11,7,0,0
267551,Old Trafford,75600,True,Manchester United,42.7,10,5,5,0,75.4,0,4,3,0,0,0,10,10,2,0
267551,Old Trafford,75600,False,Southampton,57.3,13,4,9,0,79.3,0,8,1,0,0,0,11,10,1,0
281555,Select Car Leasing Stadium,24097,True,Reading,32.4,5,2,3,0,66.1,0,0,4,0,0,0,8,19,1,0
281555,Select Car Leasing Stadium,24097,False,Chelsea,67.6,12,4,8,0,81.2,0,6,5,0,0,0,21,8,2,0
261792,Villa Park,30334,True,Aston Villa,51.7,10,5,5,0,78,0,3,2,0,0,0,15,10,5,0
261792,Villa Park,30334,False,Newcastle United,48.3,8,3,5,0,71.6,0,4,2,0,0,0,11,14,2,0
261795,Loftus Road Stadium,17894,True,Queens Park Rangers,31.3,3,1,2,0,74.3,0,2,1,0,0,0,9,9,2,0
261795,Loftus Road Stadium,17894,False,Manchester City,68.7,13,4,9,0,84.4,0,10,1,0,0,0,10,9,2,0
261797,Bet365 Stadium,24421,True,Stoke City,36.9,8,3,5,0,64.9,0,0,1,0,0,0,12,10,1,0
261797,Bet365 Stadium,24421,False,Wigan Athletic,63.1,11,6,5,0,82.3,0,1,4,0,0,0,10,12,1,0
261798,Stadium of Light,35628,True,Sunderland,36.1,2,0,2,0,73.6,0,3,1,0,0,0,13,11,1,0
261798,Stadium of Light,35628,False,Swansea City,63.9,12,4,8,0,86.5,0,4,1,0,0,0,12,12,2,0
280743,Emirates Stadium,60081,True,Arsenal,69.1,14,10,4,0,87.9,0,13,2,0,0,0,9,11,0,0
280743,Emirates Stadium,60081,False,West Ham United,30.9,7,4,3,0,74.2,0,5,5,0,0,0,11,9,1,0
279818,St. Mary's Stadium,28359,True,Southampton,53.4,8,4,4,0,75.8,0,10,1,0,0,0,14,11,2,0
279818,St. Mary's Stadium,28359,False,Everton,46.6,7,5,2,0,69.5,0,6,3,0,0,0,11,14,1,0
279816,Stamford Bridge,41784,True,Chelsea,60,14,9,5,0,0,0,3,5,0,0,0,10,0,2,0
279816,Stamford Bridge,41784,False,Arsenal,40,12,8,4,0,0,0,9,5,0,0,0,11,0,1,0
279817,White Hart Lane,35956,True,Tottenham Hotspur,52,23,18,5,0,0,0,9,1,0,0,0,7,0,1,0
279817,White Hart Lane,35956,False,Manchester United,48,6,4,2,0,0,0,4,7,0,0,0,14,0,4,0
261782,Anfield,44901,True,Liverpool,60,17,10,7,0,0,0,10,2,0,0,0,10,0,1,0
261782,Anfield,44901,False,Norwich City,40,5,3,2,0,0,0,4,1,0,0,0,8,0,1,0
261783,Etihad Stadium,47286,True,Manchester City,56,20,11,9,0,0,0,1,2,0,0,0,12,0,1,0
261783,Etihad Stadium,47286,False,Fulham,44,3,0,3,0,0,0,2,1,0,0,0,6,0,2,0
261784,St. James' Park,49411,True,Newcastle United,57,15,10,5,0,0,0,6,4,0,0,0,9,0,2,0
261784,St. James' Park,49411,False,Reading,43,6,2,4,0,0,0,2,1,0,0,0,10,0,3,0
261786,Swansea Stadium,19603,True,Swansea City,50,12,6,6,0,0,0,7,2,0,0,0,11,0,0,0
261786,Swansea Stadium,19603,False,Stoke City,50,7,2,5,0,0,0,6,0,0,0,0,9,0,0,0
261789,Upton Park,34962,True,West Ham United,63,22,13,9,0,0,0,12,2,0,0,0,6,0,1,0
261789,Upton Park,34962,False,Queens Park Rangers,37,9,6,3,0,0,0,2,5,0,0,0,11,0,0,0
261790,DW Stadium,19219,True,Wigan Athletic,56,20,11,9,0,0,0,9,2,0,0,0,10,0,3,0
261790,DW Stadium,19219,False,Sunderland,44,11,6,5,0,0,0,0,1,0,0,0,16,0,2,0
261788,The Hawthorns,25583,True,West Bromwich Albion,52,25,9,16,0,0,0,8,2,0,0,0,8,0,3,0
261788,The Hawthorns,25583,False,Aston Villa,48,11,7,4,0,0,0,8,3,0,0,0,10,0,3,0
281472,Stamford Bridge,38484,True,Chelsea,58.5,12,3,9,0,84,0,4,3,0,0,0,11,11,1,0
281472,Stamford Bridge,38484,False,Southampton,41.5,5,2,3,0,79.8,0,3,3,0,0,0,11,10,0,0
279813,Old Trafford,75501,True,Manchester United,46,10,5,5,0,82.2,0,3,1,0,0,0,14,16,1,0
279813,Old Trafford,75501,False,Liverpool,54,10,3,7,0,85,0,1,1,0,0,0,16,14,4,0
279814,Emirates Stadium,60107,True,Arsenal,40,7,3,4,0,75.7,0,2,3,0,0,0,12,18,2,1
279814,Emirates Stadium,60107,False,Manchester City,60,13,6,7,0,83.6,0,7,2,0,0,0,19,11,4,1
261777,Loftus Road Stadium,18018,True,Queens Park Rangers,38.1,3,0,3,0,69.7,0,2,2,0,0,0,11,8,1,0
261777,Loftus Road Stadium,18018,False,Tottenham Hotspur,61.9,15,7,8,0,86.3,0,6,1,0,0,0,9,9,1,0
261772,Villa Park,32500,True,Aston Villa,51,11,5,6,0,68.6,0,9,3,0,0,0,11,6,1,0
261772,Villa Park,32500,False,Southampton,49,12,4,8,0,72.1,0,5,1,0,0,0,6,10,1,0
261773,Goodison Park,35782,True,Everton,55.3,13,5,8,0,82.5,0,7,3,0,0,0,13,9,1,0
261773,Goodison Park,35782,False,Swansea City,44.7,4,3,1,0,75.5,0,1,1,0,0,0,10,12,4,0
261774,Craven Cottage,25442,True,Fulham,49.2,9,2,7,0,82.2,0,6,2,0,0,0,9,15,0,0
261774,Craven Cottage,25442,False,Wigan Athletic,50.8,14,7,7,0,80.7,0,8,0,0,0,0,17,9,1,0
261776,Carrow Road,26752,True,Norwich City,54.7,10,2,8,0,75.2,0,5,4,0,0,0,5,6,0,0
261776,Carrow Road,26752,False,Newcastle United,45.3,5,2,3,0,76.7,0,4,0,0,0,0,9,5,1,0
261778,Select Car Leasing Stadium,23495,True,Reading,57.5,7,7,0,0,76.5,0,8,2,0,0,0,8,13,1,0
261778,Select Car Leasing Stadium,23495,False,West Bromwich Albion,42.5,10,3,7,0,69,0,4,2,0,0,0,14,7,1,0
261779,Bet365 Stadium,27348,True,Stoke City,43.4,10,5,5,0,68.3,0,6,3,0,0,0,14,9,1,0
261779,Bet365 Stadium,27348,False,Chelsea,56.6,8,6,2,0,79,0,7,1,0,0,0,9,12,0,0
261780,Stadium of Light,39918,True,Sunderland,48,11,7,4,0,74.9,0,4,5,0,0,0,10,14,0,0
261780,Stadium of Light,39918,False,West Ham United,52,8,3,5,0,75.4,0,5,2,0,0,0,14,10,3,0
278749,Stamford Bridge,41634,True,Chelsea,63.9,15,2,13,0,85.4,0,14,1,0,0,0,13,8,1,0
278749,Stamford Bridge,41634,False,Queens Park Rangers,36.1,6,3,3,0,70,0,2,4,0,0,0,8,12,1,0
278750,Anfield,44228,True,Liverpool,66.2,20,10,10,0,86.9,0,9,7,0,0,0,9,5,0,0
278750,Anfield,44228,False,Sunderland,33.8,3,2,1,0,72.3,0,5,0,0,0,0,6,8,1,0
278751,St. James' Park,49391,True,Newcastle United,50.5,9,5,4,0,80.4,0,4,1,0,0,0,21,8,3,0
278751,St. James' Park,49391,False,Everton,49.5,8,6,2,0,77.2,0,6,5,0,0,0,10,21,2,0
261768,The Hawthorns,25436,True,West Bromwich Albion,44.7,12,4,8,0,79.5,0,10,2,0,0,0,14,8,0,0
261768,The Hawthorns,25436,False,Fulham,55.3,8,3,5,0,83.3,0,5,2,0,0,0,9,14,0,0
261763,Etihad Stadium,47192,True,Manchester City,61.6,20,6,8,6,85.9,2,7,0,92.3,45,1,6,10,2,0
261763,Etihad Stadium,47192,False,Stoke City,38.4,5,1,1,3,73.4,1,2,1,86.4,55,3,10,6,2,0
261766,Swansea Stadium,20406,True,Swansea City,69.5,16,6,10,0,78.4,0,3,2,0,0,0,7,15,0,0
261766,Swansea Stadium,20406,False,Aston Villa,30.5,8,5,3,0,67.9,0,2,2,0,0,0,18,7,4,0
261767,White Hart Lane,36180,True,Tottenham Hotspur,68,22,11,11,0,89,0,12,2,0,0,0,10,11,0,0
261767,White Hart Lane,36180,False,Reading,32,6,3,3,0,70.5,0,3,4,0,0,0,11,10,0,0
261769,Upton Park,35005,True,West Ham United,50.5,9,5,4,0,71.6,0,11,1,0,0,0,17,6,0,0
261769,Upton Park,35005,False,Norwich City,49.5,7,2,5,0,72.4,0,3,5,0,0,0,8,14,0,0
261770,DW Stadium,20342,True,Wigan Athletic,52.8,4,0,4,0,83.6,0,1,2,0,0,0,13,5,1,0
261770,DW Stadium,20342,False,Manchester United,47.2,11,7,4,0,83.5,0,6,4,0,0,0,6,13,1,0
261765,St. Mary's Stadium,31743,True,Southampton,44.1,7,5,2,0,77.2,0,3,4,0,0,0,9,6,2,0
261765,St. Mary's Stadium,31743,False,Arsenal,55.9,3,1,2,0,80.3,0,3,3,0,0,0,7,9,0,0
278747,Goodison Park,39485,True,Everton,48,13,6,7,0,72.2,0,7,5,0,0,0,14,12,2,0
278747,Goodison Park,39485,False,Chelsea,52,9,5,4,0,72.5,0,7,4,0,0,0,12,14,3,0
278748,Loftus Road Stadium,18304,True,Queens Park Rangers,33.5,13,6,7,0,77.8,0,1,3,0,0,0,11,8,2,0
278748,Loftus Road Stadium,18304,False,Liverpool,66.5,14,7,7,0,84.7,0,9,0,0,0,0,9,9,1,0
261760,Stadium of Light,41168,True,Sunderland,44.7,5,4,1,0,70.2,0,3,2,0,0,0,12,15,1,0
261760,Stadium of Light,41168,False,Tottenham Hotspur,55.3,12,8,4,0,82.4,0,8,1,0,0,0,16,9,3,0
261752,Villa Park,33374,True,Aston Villa,45.9,8,2,6,0,80.2,0,4,2,0,0,0,16,8,3,0
261752,Villa Park,33374,False,Wigan Athletic,54.1,8,5,3,0,81.9,0,3,2,0,0,0,9,15,2,0
261754,Craven Cottage,25700,True,Fulham,59.4,16,6,10,0,83.6,0,9,1,0,0,0,14,12,2,0
261754,Craven Cottage,25700,False,Swansea City,40.6,8,7,1,0,74.3,0,8,0,0,0,0,12,14,1,0
261755,Old Trafford,75595,True,Manchester United,58,11,7,4,0,85.8,0,9,1,0,0,0,10,8,1,0
261755,Old Trafford,75595,False,West Bromwich Albion,42,5,1,4,0,75.9,0,6,0,0,0,0,8,9,0,0
261756,Carrow Road,26827,True,Norwich City,46.4,7,4,3,0,82.1,0,4,0,0,0,0,10,11,3,0
261756,Carrow Road,26827,False,Manchester City,53.6,10,7,3,0,83.9,0,9,0,0,0,0,11,9,1,1
261758,Select Car Leasing Stadium,24183,True,Reading,33.8,3,2,1,0,65,0,2,5,0,0,0,18,8,3,0
261758,Select Car Leasing Stadium,24183,False,West Ham United,66.2,11,3,8,0,77.7,0,2,3,0,0,0,10,17,4,0
261759,Bet365 Stadium,26391,True,Stoke City,54.9,9,5,4,0,62.1,0,7,2,0,0,0,6,9,1,1
261759,Bet365 Stadium,26391,False,Southampton,45.1,6,5,1,0,55.6,0,4,4,0,0,0,9,6,2,0
261751,Emirates Stadium,60087,True,Arsenal,44.2,14,10,4,0,82.7,0,5,2,0,0,0,9,10,0,0
261751,Emirates Stadium,60087,False,Newcastle United,55.8,9,7,2,0,89,0,6,1,0,0,0,11,8,1,0
261743,Goodison Park,38749,True,Everton,47.3,10,3,7,0,77.9,0,11,2,0,0,0,10,11,1,0
261743,Goodison Park,38749,False,Wigan Athletic,52.7,5,3,2,0,81.1,0,2,1,0,0,0,12,10,3,0
261744,Craven Cottage,25700,True,Fulham,50.6,9,1,8,0,71.4,0,3,2,0,0,0,14,12,3,0
261744,Craven Cottage,25700,False,Southampton,49.4,7,3,4,0,75.5,0,5,3,0,0,0,12,13,0,0
261745,Old Trafford,75596,True,Manchester United,60.7,12,7,5,0,83.7,0,2,3,0,0,0,13,17,3,0
261745,Old Trafford,75596,False,Newcastle United,39.3,11,7,4,0,72.7,0,2,0,0,0,0,18,12,3,0
261746,Carrow Road,26831,True,Norwich City,36.6,5,1,4,0,74.3,0,5,4,0,0,0,8,7,1,0
261746,Carrow Road,26831,False,Chelsea,63.4,11,3,8,0,86.3,0,7,1,0,0,0,8,7,1,0
261747,Loftus Road Stadium,17782,True,Queens Park Rangers,49.8,17,5,12,0,74.5,0,14,2,0,0,0,9,13,1,0
261747,Loftus Road Stadium,17782,False,West Bromwich Albion,50.2,11,4,7,0,73.3,0,9,3,0,0,0,13,9,0,0
261748,Select Car Leasing Stadium,24050,True,Reading,28,2,1,1,0,64.1,0,6,2,0,0,0,17,15,2,0
261748,Select Car Leasing Stadium,24050,False,Swansea City,72,8,2,6,0,87.6,0,4,1,0,0,0,16,15,1,0
261750,Stadium of Light,42190,True,Sunderland,33,9,4,5,0,76.9,0,3,1,0,0,0,15,16,1,0
261750,Stadium of Light,42190,False,Manchester City,67,15,7,8,0,89.6,0,7,1,0,0,0,16,13,3,0
261742,Villa Park,36863,True,Aston Villa,40.9,4,1,3,0,81,0,2,4,0,0,0,12,7,1,0
261742,Villa Park,36863,False,Tottenham Hotspur,59.1,13,9,4,0,82.7,0,16,1,0,0,0,7,11,0,0
261749,Bet365 Stadium,27490,True,Stoke City,37.6,7,5,2,0,71.5,0,6,1,0,0,0,11,5,3,0
261749,Bet365 Stadium,27490,False,Liverpool,62.4,10,4,6,0,84.5,0,8,4,0,0,0,6,11,1,0
278745,Swansea Stadium,20650,True,Swansea City,40.3,13,9,4,0,80.3,0,3,3,0,0,0,11,16,2,0
278745,Swansea Stadium,20650,False,Manchester United,59.7,12,7,5,0,84.8,0,6,0,0,0,0,16,11,4,0
278746,Stamford Bridge,41363,True,Chelsea,56.6,21,15,6,0,87.1,0,8,3,0,0,0,6,11,0,0
278746,Stamford Bridge,41363,False,Aston Villa,43.4,4,1,3,0,80.2,0,4,5,0,0,0,11,6,0,0
261740,DW Stadium,21754,True,Wigan Athletic,50.4,12,3,9,0,86.9,0,4,5,0,0,0,17,8,1,0
261740,DW Stadium,21754,False,Arsenal,49.6,6,4,2,0,84.4,0,4,1,0,0,0,9,14,1,0
261733,Etihad Stadium,47007,True,Manchester City,73.3,13,3,10,0,88.9,0,12,0,0,0,0,12,16,2,0
261733,Etihad Stadium,47007,False,Reading,26.7,5,1,4,0,70.6,0,3,1,0,0,0,16,11,3,0
261734,St. James' Park,50180,True,Newcastle United,58.6,13,4,9,0,83.2,0,10,2,0,0,0,9,15,3,0
261734,St. James' Park,50180,False,Queens Park Rangers,41.4,4,3,1,0,75.9,0,3,6,0,0,0,16,8,2,0
261735,St. Mary's Stadium,31275,True,Southampton,57.6,7,2,5,0,76.1,0,8,2,0,0,0,13,15,0,0
261735,St. Mary's Stadium,31275,False,Sunderland,42.4,8,5,3,0,72.7,0,5,2,0,0,0,16,12,3,0
261737,White Hart Lane,35702,True,Tottenham Hotspur,63.2,13,5,8,0,86.1,0,11,1,0,0,0,8,11,2,0
261737,White Hart Lane,35702,False,Stoke City,36.8,3,1,2,0,69.3,0,4,2,0,0,0,12,8,5,0
261738,The Hawthorns,25799,True,West Bromwich Albion,49.6,10,6,4,0,81.7,0,6,2,0,0,0,14,10,1,0
261738,The Hawthorns,25799,False,Norwich City,50.4,8,3,5,0,79.7,0,5,1,0,0,0,11,14,1,0
261739,Upton Park,35005,True,West Ham United,37.7,5,2,3,0,63.3,0,3,3,0,0,0,13,8,1,1
261739,Upton Park,35005,False,Everton,62.3,15,7,8,0,81.4,0,5,6,0,0,0,8,12,0,1
261732,Anfield,44570,True,Liverpool,55.6,18,9,9,0,87.3,0,8,2,0,0,0,13,6,1,0
261732,Anfield,44570,False,Fulham,44.4,6,4,2,0,83.5,0,2,0,0,0,0,6,13,2,0
278744,Select Car Leasing Stadium,24125,True,Reading,32.9,5,3,2,0,74.6,0,3,5,0,0,0,7,4,1,0
278744,Select Car Leasing Stadium,24125,False,Arsenal,67.1,20,13,7,0,88,0,7,3,0,0,0,4,7,1,0
278742,White Hart Lane,35783,True,Tottenham Hotspur,49.9,17,8,9,0,88.9,0,9,1,0,0,0,13,8,3,0
278742,White Hart Lane,35783,False,Swansea City,50.1,3,0,3,0,81.9,0,3,5,0,0,0,8,12,3,0
278743,The Hawthorns,24186,True,West Bromwich Albion,55.3,14,4,10,0,77.9,0,8,2,0,0,0,14,9,3,0
278743,The Hawthorns,24186,False,West Ham United,44.7,10,2,8,0,65.9,0,2,0,0,0,0,10,13,3,0
261724,St. James' Park,49579,True,Newcastle United,53.7,14,5,9,0,79.8,0,12,0,0,0,0,9,16,3,0
261724,St. James' Park,49579,False,Manchester City,46.3,14,8,6,0,79.3,0,7,5,0,0,0,17,9,2,0
261722,Anfield,44607,True,Liverpool,72.1,18,8,10,0,87.9,0,7,3,0,0,0,5,9,1,0
261722,Anfield,44607,False,Aston Villa,27.9,11,6,5,0,69.2,0,2,0,0,0,0,10,4,2,0
261723,Old Trafford,75582,True,Manchester United,61.5,14,5,9,0,85.8,0,9,2,0,0,0,13,10,0,0
261723,Old Trafford,75582,False,Sunderland,38.5,11,7,4,0,75.6,0,9,1,0,0,0,10,13,0,0
261725,Carrow Road,26677,True,Norwich City,48.2,14,8,6,0,80.6,0,7,1,0,0,0,8,4,3,0
261725,Carrow Road,26677,False,Wigan Athletic,51.8,8,4,4,0,80.6,0,3,6,0,0,0,4,7,1,0
261726,Loftus Road Stadium,18233,True,Queens Park Rangers,44.9,15,6,9,0,78,0,3,2,0,0,0,10,14,1,0
261726,Loftus Road Stadium,18233,False,Fulham,55.1,4,2,2,0,80.5,0,3,2,0,0,0,15,10,2,0
261728,Bet365 Stadium,27008,True,Stoke City,48.7,12,5,7,0,69.8,0,4,1,0,0,0,13,13,1,0
261728,Bet365 Stadium,27008,False,Everton,51.3,7,2,5,0,73.1,0,8,1,0,0,0,13,12,0,0
279830,Stadium of Light,37723,True,Sunderland,49.3,13,8,5,0,73.2,0,6,3,0,0,0,10,11,2,0
279830,Stadium of Light,37723,False,Reading,50.7,10,3,7,0,68.1,0,8,2,0,0,0,12,8,1,0
278741,Craven Cottage,25270,True,Fulham,45.3,16,7,9,0,74.3,0,5,0,0,0,0,14,11,0,0
278741,Craven Cottage,25270,False,Newcastle United,54.7,15,8,7,0,79.8,0,4,1,0,0,0,11,13,0,0
278739,Etihad Stadium,47166,True,Manchester City,56.2,15,9,6,0,81.9,0,8,4,0,0,0,12,9,4,0
278739,Etihad Stadium,47166,False,Manchester United,43.8,8,3,5,0,72.6,0,2,4,0,0,0,9,12,3,0
267549,Goodison Park,36494,True,Everton,49.6,13,4,9,0,77.6,0,4,4,0,0,0,12,11,3,0
267549,Goodison Park,36494,False,Tottenham Hotspur,50.4,6,5,1,0,80.4,0,5,0,0,0,0,11,10,2,0
278740,Upton Park,35005,True,West Ham United,38.6,7,4,3,0,77.6,0,2,5,0,0,0,12,11,1,0
278740,Upton Park,35005,False,Liverpool,61.4,12,4,8,0,83.2,0,5,1,0,0,0,12,11,2,0
261711,Emirates Stadium,60083,True,Arsenal,59,12,3,9,0,83.6,0,7,6,0,0,0,13,12,2,0
261711,Emirates Stadium,60083,False,West Bromwich Albion,41,6,1,5,0,75.8,0,4,5,0,0,0,12,10,3,0
261712,Villa Park,30110,True,Aston Villa,56.3,6,2,4,0,81.5,0,3,3,0,0,0,9,15,0,0
261712,Villa Park,30110,False,Stoke City,43.7,2,0,2,0,73.2,0,2,3,0,0,0,15,9,0,1
261716,St. Mary's Stadium,29331,True,Southampton,65.1,15,5,10,0,78.1,0,7,2,0,0,0,12,12,0,0
261716,St. Mary's Stadium,29331,False,Reading,34.9,6,2,4,0,65.4,0,4,4,0,0,0,13,11,0,0
261717,Stadium of Light,39273,True,Sunderland,45.3,9,5,4,0,79.5,0,11,0,0,0,0,11,15,1,0
261717,Stadium of Light,39273,False,Chelsea,54.7,11,5,6,0,80.3,0,1,2,0,0,0,16,11,3,0
261718,Swansea Stadium,20294,True,Swansea City,66.8,16,5,11,0,90.2,0,6,1,0,0,0,12,9,2,0
261718,Swansea Stadium,20294,False,Norwich City,33.2,9,7,2,0,73.8,0,2,1,0,0,0,10,12,1,0
261720,DW Stadium,17163,True,Wigan Athletic,56.7,13,8,5,0,82.6,0,11,4,0,0,0,8,11,0,0
261720,DW Stadium,17163,False,Queens Park Rangers,43.3,8,4,4,0,79.6,0,4,3,0,0,0,12,8,1,0
278738,St. James' Park,43858,True,Newcastle United,50,17,8,9,0,87.3,0,4,2,0,0,0,13,14,1,0
278738,St. James' Park,43858,False,Wigan Athletic,50,6,1,5,0,84.7,0,4,1,0,0,0,15,13,3,1
278733,Carrow Road,26228,True,Norwich City,49.6,5,3,2,0,77.3,0,2,3,0,0,0,11,16,0,0
278733,Carrow Road,26228,False,Sunderland,50.4,15,5,10,0,75.9,0,6,4,0,0,0,17,11,2,0
261710,Upton Park,35005,True,West Ham United,42.2,11,9,2,0,75.7,0,14,3,0,0,0,15,8,1,0
261710,Upton Park,35005,False,Chelsea,57.8,13,7,6,0,82.8,0,5,3,0,0,0,10,15,2,0
261701,Emirates Stadium,60098,True,Arsenal,52.5,7,5,2,0,90,0,8,0,0,0,0,12,9,1,0
261701,Emirates Stadium,60098,False,Swansea City,47.5,9,7,2,0,88.2,0,5,6,0,0,0,10,12,0,0
261702,Craven Cottage,25426,True,Fulham,45.8,8,2,6,0,81.3,0,2,2,0,0,0,10,9,0,0
261702,Craven Cottage,25426,False,Tottenham Hotspur,54.2,10,6,4,0,83.7,0,1,2,0,0,0,10,9,2,0
